PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1817,,Jaume,Spain,1990-11-05,Valencia CF,,Goalkeeper,185,76,R
ply1818,Giorgi,Mamardashvili,Georgia,2000-09-29,Valencia CF,25,Goalkeeper,199,93,L
ply1819,César,Tarrega,Spain,2002-02-26,Valencia CF,38,Defender,193,,R
ply1820,Eray,Cömert,Switzerland,1998-02-04,Valencia CF,24,Defender,183,80,R
ply1821,Cristhian,Mosquera,Spain,2004-06-27,Valencia CF,33,Defender,191,,R
ply1822,Mouctar,Diakhaby,France,1996-12-19,Valencia CF,12,Defender,192,78,R
ply1823,Dimitri,Foulquier,Guadeloupe,1993-03-23,Valencia CF,20,Defender,183,78,R
ply1824,Gabriel,Paulista,Brazil,1990-11-26,Valencia CF,5,Defender,187,72,R
ply1825,,Gayà,Spain,1995-05-25,Valencia CF,14,Defender,172,66,L
ply1826,Jesús,Vázquez,Spain,2003-01-02,Valencia CF,21,Defender,182,79,L
ply1827,,Joseda,Spain,2002-05-01,Valencia CF,34,Defender,181,75,R
ply1828,Cenk,Özkaçar,Turkey,2000-10-06,Valencia CF,15,Defender,190,90,L
ply1829,Rubén,Iranzo,Spain,2003-03-14,Valencia CF,39,Defender,182,63,R
ply1830,Thierry,Correia,Portugal,1999-03-09,Valencia CF,2,Defender,179,69,R
ply1831,Toni,Lato,Spain,1997-11-21,Valencia CF,3,Defender,171,64,L
ply1832,André,Almeida,Portugal,2000-05-30,Valencia CF,18,Midfielder,172,62,R
ply1833,Hugo,Guillamón,Spain,2000-01-31,Valencia CF,6,Midfielder,178,65,R
ply1834,Ilaix,Moriba,Guinea,2003-01-19,Valencia CF,8,Midfielder,185,73,R
ply1835,Mario,Domínguez,Spain,2004-02-10,Valencia CF,46,Midfielder,175,,
ply1836,Yunus,Musah,USA,2002-11-29,Valencia CF,4,Midfielder,178,75,R
ply1837,,Nico,Spain,2002-01-03,Valencia CF,17,Midfielder,188,85,R
ply1838,Tiago,Ribeiro,Portugal,2002-03-14,,,Midfielder,185,77,L
ply1839,,Yellu,Spain,2004-05-25,Valencia CF,35,Midfielder,192,,R
ply1840,Edinson,Cavani,Uruguay,1987-02-14,Valencia CF,7,Forward,184,77,R
ply1841,Diego,López,Spain,2002-05-13,,,Forward,172,63,
ply1842,Fran,Pérez,Spain,2002-09-09,Valencia CF,29,Forward,176,,
ply1843,Hugo,Duro,Spain,1999-11-10,Valencia CF,19,Forward,182,76,L
ply1844,Hugo,González,Spain,2003-02-07,Valencia CF,31,Forward,180,,
ply1845,Marcos,André,Brazil,1996-10-20,Valencia CF,22,Forward,185,78,R
ply1846,Samu,Castillejo,Spain,1995-01-18,Valencia CF,11,Forward,182,67,L
ply1847,Samuel,Lino,Brazil,1999-12-23,Valencia CF,16,Forward,178,69,R
ply1848,,Ochotorena,Spain,1961-01-16,Valencia CF,,Goalkeeping,182,78,
ply2174,Guido,Burgstaller,Austria,1989-04-29,,9,Forward,187,80,
ply2175,Mark,Uth,Germany,1991-08-24,,13,Forward,185,72,L
ply2176,Ryan,Donk,Suriname,1986-03-30,,4,Defender,192,89,R
ply2177,Fedor,Smolov,Russia,1990-02-09,,10,Forward,186,80,R
ply2178,Nabil,Bentaleb,Algeria,1994-11-24,,6,Midfielder,187,78,L
ply2179,Alessandro,Schöpf,Austria,1994-02-07,,18,Midfielder,178,74,R
ply2180,,Hernâni,Portugal,1991-08-20,,27,Forward,180,70,L
ply2181,Carel,Eiting,Netherlands,1998-02-11,,8,Midfielder,178,72,L
ply2182,Viktor,Klonaridis,Belgium,1992-07-28,,22,Midfielder,178,70,R
ply2183,Niklas,Hult,Sweden,1990-02-13,,23,Defender,173,63,L
ply2184,Marios,Oikonomou,Greece,1992-10-06,,26,Defender,189,85,L
ply2185,Alfa,Semedo,Guinea-Bissau,1997-08-30,,30,Arabia,190,82,R
ply2186,,Rafinha,Brazil,1985-09-07,,13,Defender,172,66,R
ply2187,Eduardo,Salvio,Argentina,1990-07-13,,10,Forward,173,71,R
ply2188,Franck,Ribéry,France,1983-04-07,,7,Forward,170,62,R
ply2189,Leonardo,Bittencourt,Germany,1993-12-19,,10,Midfielder,171,63,R
ply2190,,Maycon,Brazil,1997-07-15,,5,Midfielder,173,71,L
ply2191,Nabil,Fekir,France,1993-07-18,,8,Midfielder,173,72,L
ply2192,Ishak,Belfodil,Algeria,1992-01-12,,99,Forward,192,86,R
ply2193,David,Silva,Spain,1986-01-08,,21,Midfielder,170,67,L
ply2194,Kenny,Tete,Netherlands,1995-10-09,,2,Defender,180,71,R
ply2195,,Joelinton,Brazil,1996-08-14,,7,Forward,186,81,R
ply2196,,Taison,Brazil,1988-01-13,,7,Forward,172,64,R
ply2197,Gareth,Bale,Wales,1989-07-16,,11,Forward,185,82,L
ply2198,Michael,Krmenčík,Czech Republic,1993-03-15,,27,Forward,191,84,R
ply2199,Nikola,Vlašić,Croatia,1997-10-04,,16,Midfielder,178,80,R
ply2200,Kostas,Manolas,Greece,1991-06-14,,,Emirates,189,83,R
ply2201,Arnór,Sigurðsson,Iceland,1999-05-15,,8,Midfielder,177,75,R
ply2202,Roman,Procházka,Slovakia,1989-03-14,,15,Midfielder,183,76,R
ply2203,Jan,Kovařík,Czech Republic,1988-06-19,,12,Republic,183,80,L
ply2204,Guillaume,Hoarau,France,1984-03-05,,,Forward,192,85,R
ply2205,Djibril,Sow,Switzerland,1997-02-06,,8,Midfielder,184,77,R
ply2206,Santi,Mina,Spain,1995-12-07,,77,Arabia,181,77,R
ply2207,Roger,Assalé,Ivory Coast,1993-11-13,,77,Forward,167,65,R
ply2208,Marouane,Fellaini,Belgium,1987-11-22,,25,Midfielder,194,85,R
ply2209,Ashley,Young,England,1985-07-09,,18,Defender,175,65,
ply2210,,Adrián,Spain,1988-01-08,,7,Forward,183,73,R
ply2211,Tiquinho,Soares,Brazil,1991-01-17,,,Forward,187,89,R
ply2212,Jan,Vertonghen,Belgium,1987-04-24,,14,Defender,189,86,L
ply2213,Moussa,Sissoko,France,1989-08-16,,17,Midfielder,187,83,R
ply2214,Lasse,Schöne,Denmark,1986-05-27,,20,Midfielder,178,75,R
ply2215,Vid,Belec,Slovenia,1990-06-06,APOEL Nikosia,27,Goalkeeper,193,84,R
ply2216,Andreas,Christodoulou,Cyprus,1997-03-26,APOEL Nikosia,22,Goalkeeper,188,,R
ply2217,Stefanos,Kittos,Cyprus,2002-02-23,APOEL Nikosia,88,Goalkeeper,,,
ply2218,Apostolos,Tsilingiris,Greece,2000-09-06,APOEL Nikosia,75,Goalkeeper,190,,
ply2219,Ángel,Crespo,Spain,1987-02-09,APOEL Nikosia,15,Defender,183,72,R
ply2220,Issam,Chebake,Morocco,1989-10-12,APOEL Nikosia,14,Defender,175,73,R
ply2221,Daniel,Dumbrăvanu,Moldova,2001-07-22,APOEL Nikosia,,Defender,192,72,L
ply2222,Franco,Ferrari,Argentina,1992-05-09,APOEL Nikosia,3,Defender,167,67,L
ply2223,Konstantinos,Giannakou,Cyprus,2005-04-25,APOEL Nikosia,69,Defender,,,
ply2224,Andreas,Karo,Cyprus,1996-09-09,APOEL Nikosia,2,Defender,190,80,R
ply2225,Mateo,Sušić,Bosnia-Herzegovina,1990-11-18,APOEL Nikosia,16,Defender,181,75,
ply2226,Christos,Wheeler,Cyprus,1997-06-29,APOEL Nikosia,42,Defender,171,,L
ply2227,Danny,Blum,Germany,1991-01-07,APOEL Nikosia,17,Midfielder,183,83,L
ply2228,Carlos,Eduardo,Brazil,2000-01-23,APOEL Nikosia,,Midfielder,179,,R
ply2229,Stavros,Charalambous,Cyprus,2005-02-23,APOEL Nikosia,79,Midfielder,,,
ply2230,,Dálcio,Portugal,1996-05-22,APOEL Nikosia,20,Midfielder,180,79,L
ply2231,Murtaz,Daushvili,Georgia,1989-05-01,APOEL Nikosia,8,Midfielder,178,77,R
ply2232,Giorgos,Efrem,Cyprus,1989-07-05,APOEL Nikosia,7,Midfielder,171,65,
ply2233,Stavros,Gavriel,Cyprus,2002-01-29,APOEL Nikosia,25,Midfielder,,,
ply2234,Georgi,Kostadinov,Bulgaria,1990-09-07,APOEL Nikosia,70,Midfielder,184,75,
ply2235,Amel,Mujanić,Sweden,2001-04-01,APOEL Nikosia,23,Midfielder,180,74,R
ply2236,Paris,Polykarpou,Cyprus,2000-09-23,APOEL Nikosia,35,Midfielder,,,
ply2237,Rafael,Moreira,Portugal,2002-04-05,APOEL Nikosia,90,Midfielder,177,64,R
ply2238,Kingsley,Sarfo,Ghana,1995-02-13,APOEL Nikosia,44,Midfielder,166,66,L
ply2239,Giannis,Satsias,Cyprus,2002-12-28,APOEL Nikosia,18,Midfielder,181,,R
ply2240,Lucas,Villafáñez,Argentina,1991-10-04,APOEL Nikosia,10,Midfielder,171,65,R
ply2241,Anastasios,Donis,Greece,1996-08-29,APOEL Nikosia,,Forward,178,76,R
ply2242,Marios,Elia,Cyprus,1996-05-19,APOEL Nikosia,19,Forward,186,,R
ply2243,Stavros,Georgiou,Cyprus,2004-10-19,APOEL Nikosia,74,Forward,188,,R
ply2244,Nicolas,Koutsakos,Cyprus,2003-11-14,APOEL Nikosia,89,Forward,180,,R
ply2245,Giorgi,Kvilitaia,Georgia,1993-10-01,APOEL Nikosia,11,Forward,193,82,R
ply2246,Anton,Maglica,Croatia,1991-11-11,APOEL Nikosia,9,Forward,180,76,
ply2247,,Marquinhos,Brazil,1997-01-26,APOEL Nikosia,36,Forward,173,81,R
ply2248,Dimitris,Theodorou,Cyprus,1997-09-10,APOEL Nikosia,21,Forward,175,,R
ply2249,Georgios,Skiathitis,Greece,1983-06-26,APOEL Nikosia,,Goalkeeping,,,
ply2250,Scott,Bain,Scotland,1991-11-22,Celtic FC,29,Goalkeeper,183,84,R
ply2251,Joe,Hart,England,1987-04-19,Celtic FC,1,Goalkeeper,196,91,R
ply2252,Benjamin,Siegrist,Switzerland,1992-01-31,Celtic FC,31,Goalkeeper,196,94,R
ply2253,Alexandro,Bernabei,Argentina,2000-09-24,Celtic FC,25,Defender,169,65,L
ply2254,Cameron,Carter-Vickers,USA,1997-12-31,Celtic FC,20,Defender,183,92,R
ply2255,Reo,Hatate,Japan,1997-11-21,Celtic FC,41,Defender,172,70,R
ply2256,Moritz,Jenz,Germany,1999-04-30,Celtic FC,6,Defender,190,86,R
ply2257,Josip,Juranović,Croatia,1995-08-16,Celtic FC,88,Defender,173,69,R
ply2258,Tony,Ralston,Scotland,1998-11-16,Celtic FC,56,Defender,178,70,R
ply2259,Carl,Starfelt,Sweden,1995-06-01,Celtic FC,4,Defender,187,83,R
ply2260,Greg,Taylor,Scotland,1997-11-05,Celtic FC,3,Defender,173,68,L
ply2261,Stephen,Welsh,Scotland,2000-01-19,Celtic FC,57,Defender,188,78,R
ply2262,Oliver,Abildgaard,Denmark,1996-06-10,Celtic FC,28,Midfielder,192,86,L
ply2263,James,Forrest,Scotland,1991-07-07,Celtic FC,49,Midfielder,175,75,R
ply2264,Sead,Hakšabanović,Montenegro,1999-05-04,Celtic FC,9,Midfielder,174,69,R
ply2265,Yosuke,Ideguchi,Japan,1996-08-23,Celtic FC,21,Midfielder,171,71,R
ply2266,James,McCarthy,Ireland,1990-11-12,Celtic FC,16,Midfielder,180,72,R
ply2267,Callum,McGregor,Scotland,1993-06-14,Celtic FC,42,Midfielder,178,73,L
ply2268,Aaron,Mooy,Australia,1990-09-15,Celtic FC,13,Midfielder,174,75,R
ply2269,Dane,Murray,Scotland,2003-06-26,Celtic FC,47,Midfielder,193,,R
ply2270,Matt,O'Riley,England,2000-11-21,Celtic FC,33,Midfielder,187,77,L
ply2271,Scott,Robertson,Scotland,2001-07-27,Celtic FC,35,Midfielder,185,,
ply2272,David,Turnbull,Scotland,1999-07-10,Celtic FC,14,Midfielder,185,75,
ply2273,Liel,Abada,Israel,2001-10-03,Celtic FC,11,Forward,168,,R
ply2274,Kyogo,Furuhashi,Japan,1995-01-20,Celtic FC,8,Forward,170,63,R
ply2275,Georgios,Giakoumakis,Greece,1994-12-09,Celtic FC,7,Forward,186,86,R
ply2276,,Jota,Portugal,1999-03-30,Celtic FC,17,Forward,175,60,
ply2277,Daizen,Maeda,Japan,1997-10-20,Celtic FC,38,Forward,173,67,R
ply2278,Stevie,Woods,Scotland,1970-02-23,Celtic FC,,Goalkeeping,188,76,
ply2279,Nils De,Mol,Switzerland,2001-05-03,FC Basel,16,Goalkeeper,183,84,R
ply2280,Mirko,Salvi,Switzerland,1994-02-14,FC Basel,13,Goalkeeper,188,82,R
ply2281,Kasim,Adams,Ghana,1995-06-22,FC Basel,15,Defender,190,86,R
ply2282,Arnau,Comas,Spain,2000-04-11,FC Basel,4,Defender,191,83,R
ply2283,Riccardo,Calafiori,Italy,2002-05-19,FC Basel,,Defender,186,76,L
ply2284,Noah,Katterbach,Germany,2001-04-13,FC Basel,3,Defender,180,73,L
ply2285,Michael,Lang,Switzerland,1991-02-08,FC Basel,5,Defender,185,79,R
ply2286,Andy,Pelmard,France,2000-03-12,FC Basel,21,Defender,180,68,R
ply2287,Sergio,López,Spain,1999-04-08,FC Basel,22,Defender,179,70,R
ply2288,Hugo,Vogel,France,2004-01-04,FC Basel,28,Defender,177,74,L
ply2289,Wouter,Burger,Netherlands,2001-02-16,FC Basel,23,Midfielder,190,83,L
ply2290,Liam,Chipperfield,Switzerland,2004-02-14,FC Basel,40,Midfielder,178,74,
ply2291,Andy,Diouf,France,2003-05-17,FC Basel,8,Midfielder,181,68,L
ply2292,Emmanuel,Essiam,Ghana,2003-12-19,FC Basel,18,Midfielder,183,72,R
ply2293,Fabian,Frei,Switzerland,1989-01-08,FC Basel,20,Midfielder,183,80,R
ply2294,Sayfallah,Ltaief,Switzerland,2000-04-22,FC Basel,42,Midfielder,178,77,R
ply2295,Yannick,Marchand,Switzerland,2000-02-09,FC Basel,38,Midfielder,183,70,R
ply2296,Taulant,Xhaka,Albania,1991-03-28,FC Basel,34,Midfielder,172,72,R
ply2297,Zeki,Amdouni,Switzerland,2000-12-04,FC Basel,9,Forward,185,79,
ply2298,Jean-Kévin,Augustin,France,1997-06-16,FC Basel,10,Forward,180,80,R
ply2299,Bradley,Fink,Switzerland,2003-04-17,FC Basel,14,Forward,193,85,
ply2300,Anton,Kade,Germany,2004-01-17,FC Basel,30,Forward,183,62,R
ply2301,Darian,Males,Switzerland,2001-05-03,,,Forward,189,77,L
ply2302,Liam,Millar,Canada,1999-09-27,FC Basel,7,Forward,181,75,R
ply2303,Dan,Ndoye,Switzerland,2000-10-25,FC Basel,27,Forward,184,78,R
ply2304,Kaly,Sène,Senegal,2001-05-28,FC Basel,26,Forward,180,72,R
ply2305,Ádám,Szalai,Hungary,1987-12-09,FC Basel,11,Forward,193,93,R
ply2306,Tician,Tushi,Switzerland,2001-04-02,FC Basel,24,Forward,180,77,R
ply2307,Andi,Zeqiri,Switzerland,1999-06-22,FC Basel,17,Forward,185,80,L
ply2308,Justin,Bijlow,Netherlands,1998-01-22,Feyenoord,1,Goalkeeper,188,76,R
ply2309,Ofir,Marciano,Israel,1989-10-07,Feyenoord,21,Goalkeeper,193,87,R
ply2310,Devin,Remie,Netherlands,2003-03-13,Feyenoord,51,Goalkeeper,,,R
ply2311,Timon,Wellenreuther,Germany,1995-12-03,Feyenoord,22,Goalkeeper,188,80,R
ply2312,Mimeirhel,Benita,Netherlands,2003-11-17,Feyenoord,24,Defender,,,R
ply2313,Fredrik,Bjørkan,Norway,1998-08-21,Feyenoord,5,Defender,180,74,L
ply2314,Lutsharel,Geertruida,Netherlands,2000-07-18,Feyenoord,4,Defender,184,69,R
ply2315,Dávid,Hancko,Slovakia,1997-12-13,Feyenoord,33,Defender,188,79,L
ply2316,Quilindschy,Hartman,Netherlands,2001-11-14,Feyenoord,19,Defender,183,,L
ply2317,Marcos,López,Peru,1999-11-20,Feyenoord,15,Defender,178,67,L
ply2318,Marcus,Pedersen,Norway,2000-07-16,Feyenoord,2,Defender,183,76,R
ply2319,Jacob,Rasmussen,Denmark,1997-05-28,Feyenoord,6,Defender,190,81,L
ply2320,Gernot,Trauner,Austria,1992-03-25,Feyenoord,18,Defender,183,82,R
ply2321,Ezequiel,Bullaude,Argentina,2000-10-26,Feyenoord,30,Midfielder,184,71,R
ply2322,Orkun,Kökçü,Turkey,2000-12-29,Feyenoord,10,Midfielder,175,67,R
ply2323,Noah,Naujoks,Netherlands,2002-05-02,Feyenoord,27,Midfielder,,,R
ply2324,Sebastian,Szymański,Poland,1999-05-10,Feyenoord,17,Midfielder,174,60,L
ply2325,Mo,Taabouni,Netherlands,2002-03-29,Feyenoord,25,Midfielder,178,,R
ply2326,Quinten,Timber,Netherlands,2001-06-17,Feyenoord,8,Midfielder,177,71,R
ply2327,Mats,Wieffer,Netherlands,1999-11-16,Feyenoord,20,Midfielder,188,,R
ply2328,,Danilo,Brazil,1999-04-07,Feyenoord,9,Forward,174,66,R
ply2329,Javairô,Dilrosun,Netherlands,1998-06-22,Feyenoord,11,Forward,174,74,L
ply2330,Santiago,Giménez,Mexico,2001-04-18,Feyenoord,29,Forward,183,69,L
ply2331,Igor,Paixão,Brazil,2000-06-28,Feyenoord,14,Forward,167,,R
ply2332,Alireza,Jahanbakhsh,Iran,1993-08-11,Feyenoord,7,Forward,180,78,R
ply2333,Patrik,Wålemark,Sweden,2001-10-14,Feyenoord,23,Forward,184,75,L
ply2334,Khalid,Benlahsen,Netherlands,1974-04-22,Feyenoord,,Goalkeeping,,,
ply2335,Robin van,Persie,Netherlands,1983-08-06,Feyenoord,,Individual,183,71,L
ply2336,Roderick van der,Ham,Netherlands,,Feyenoord,,Video,,,
ply2337,Menno,Bergsen,Netherlands,1999-08-26,NK Maribor,81,Goalkeeper,186,76,R
ply2338,Ažbe,Jug,Slovenia,1992-03-03,NK Maribor,1,Goalkeeper,192,96,R
ply2339,Samo,Pridgar,Slovenia,2003-03-10,NK Maribor,59,Goalkeeper,,,
ply2340,Marko,Zalokar,Slovenia,1990-06-18,NK Maribor,52,Goalkeeper,191,,R
ply2341,Ignacio,Guerrico,Argentina,1998-07-09,NK Maribor,40,Defender,175,71,L
ply2342,Sven,Karič,Slovenia,1998-03-07,NK Maribor,25,Defender,186,81,L
ply2343,Vid,Koderman,Slovenia,2003-04-18,NK Maribor,42,Defender,177,71,L
ply2344,Martin,Milec,Slovenia,1991-09-20,NK Maribor,22,Defender,174,70,R
ply2345,Nemanja,Mitrovič,Slovenia,1992-10-15,NK Maribor,32,Defender,192,88,R
ply2346,Žiga,Obreht,Slovenia,2002-07-25,NK Maribor,,Defender,,,
ply2347,Gregor,Sikošek,Slovenia,1994-02-13,NK Maribor,12,Defender,176,74,R
ply2348,Luka,Uskoković,Montenegro,1996-04-10,NK Maribor,23,Defender,193,87,R
ply2349,Max,Watson,Sweden,1996-02-03,NK Maribor,20,Defender,186,82,R
ply2350,Andraž,Žinič,Slovenia,1999-02-12,NK Maribor,29,Defender,179,76,R
ply2351,Aljaž,Antolin,Slovenia,2002-08-02,NK Maribor,16,Midfielder,179,,R
ply2352,Marko,Božič,Austria,1998-05-14,NK Maribor,8,Midfielder,182,78,R
ply2353,Luka,Božičković,Bosnia-Herzegovina,2003-09-02,NK Maribor,21,Midfielder,182,,R
ply2354,Tine,Čuk,Slovenia,2005-02-15,NK Maribor,97,Midfielder,,,
ply2355,Rok,Kronaveter,Slovenia,1986-12-07,NK Maribor,7,Midfielder,187,83,R
ply2356,Marcel,Lorber,Slovenia,2004-04-26,NK Maribor,55,Midfielder,,,
ply2357,Aleks,Pihler,Slovenia,1994-01-15,NK Maribor,6,Midfielder,183,75,R
ply2358,Jan,Repas,Slovenia,1997-03-19,NK Maribor,15,Midfielder,171,69,R
ply2359,Danijel,Šturm,Slovenia,1999-01-04,NK Maribor,11,Midfielder,182,75,R
ply2360,Marko,Tolić,Croatia,1996-07-05,NK Maribor,44,Midfielder,189,77,R
ply2361,Vladan,Vidaković,Serbia,1999-03-14,NK Maribor,14,Midfielder,193,80,R
ply2362,Roko,Baturina,Croatia,2000-06-20,NK Maribor,18,Forward,187,82,L
ply2363,Ivan,Brnić,Croatia,2001-08-23,NK Maribor,17,Forward,175,68,R
ply2364,Marin,Laušić,Croatia,2001-06-26,NK Maribor,30,Forward,187,75,R
ply2365,Ishaq,Rafiu,Nigeria,2000-12-16,NK Maribor,31,Forward,178,,L
ply2366,Rok,Sirk,Slovenia,1993-09-10,NK Maribor,13,Forward,183,77,R
ply2367,Marcos,Tavares,Slovenia,2004-06-01,NK Maribor,90,Forward,,,
ply2368,Žan,Vipotnik,Slovenia,2002-03-18,NK Maribor,77,Forward,185,81,R
ply2369,Ayhan,Arazli,Azerbaijan,2001-03-29,Qarabağ FK,94,Goalkeeper,,,
ply2370,Luka,Gugeshashvili,Georgia,1999-04-29,Qarabağ FK,23,Goalkeeper,196,85,L
ply2371,Şahrudin,Mahammadaliyev,Azerbaijan,1994-06-12,Qarabağ FK,1,Goalkeeper,188,82,R
ply2372,Amin,Ramazanov,Azerbaijan,2003-01-20,Qarabağ FK,89,Goalkeeper,192,,R
ply2373,Toral,Bayramov,Azerbaijan,2001-02-23,Qarabağ FK,27,Defender,,,L
ply2374,Abbas,Hüseynov,Azerbaijan,1995-06-13,Qarabağ FK,30,Defender,179,,R
ply2375,Bədavi,Hüseynov,Azerbaijan,1991-07-11,Qarabağ FK,55,Defender,185,,R
ply2376,Rahil,Mammadov,Azerbaijan,1995-11-24,Qarabağ FK,4,Defender,191,75,R
ply2377,Kevin,Medina,Colombia,1993-03-09,Qarabağ FK,81,Defender,185,,L
ply2378,Maksim,Medvedev,Azerbaijan,1989-09-29,Qarabağ FK,5,Defender,175,71,R
ply2379,Bahlul,Mustafazada,Azerbaijan,1997-02-27,Qarabağ FK,13,Defender,190,,R
ply2380,Marko,Vešović,Montenegro,1991-08-28,Qarabağ FK,29,Defender,180,75,R
ply2381,Nariman,Akhundzade,Azerbaijan,2004-04-23,Qarabağ FK,90,Midfielder,,,
ply2382,Nəriman,Axundzadə,Azerbaijan,2004-04-23,Qarabağ FK,90,Midfielder,,,
ply2383,Elvin,Cəfərquliyev,Azerbaijan,2000-10-26,Qarabağ FK,44,Midfielder,,,L
ply2384,Gaspar,Panadero,Spain,1997-12-09,Qarabağ FK,,Midfielder,170,60,L
ply2385,Ismayil,Ibrahimli,Azerbaijan,1998-02-13,Qarabağ FK,18,Midfielder,,,R
ply2386,Júlio,Romão,Brazil,1998-03-29,Qarabağ FK,6,Midfielder,193,81,R
ply2387,,Kady,Brazil,1996-05-02,Qarabağ FK,20,Midfielder,170,65,L
ply2388,Leandro,Andrade,Portugal,1999-09-24,Qarabağ FK,15,Midfielder,177,75,R
ply2389,Filip,Ozobić,Azerbaijan,1991-04-08,Qarabağ FK,19,Midfielder,178,70,R
ply2390,Qara,Qarayev,Azerbaijan,1992-10-12,Qarabağ FK,2,Midfielder,177,,
ply2391,,Richard,Azerbaijan,1989-03-20,Qarabağ FK,7,Midfielder,177,68,L
ply2392,Marko,Janković,Montenegro,1995-07-09,Qarabağ FK,8,Forward,172,67,L
ply2393,Owusu,Kwabena,Ghana,1997-06-18,Qarabağ FK,11,Forward,182,73,R
ply2394,Musa,Qurbanlı,Azerbaijan,2002-04-13,Qarabağ FK,22,Forward,183,,R
ply2395,Ramil,Sheydaev,Azerbaijan,1996-03-15,Qarabağ FK,77,Forward,187,77,R
ply2396,Abdellah,Zoubir,France,1991-12-05,Qarabağ FK,10,Forward,180,75,R
ply2397,Colin,Coosemans,Belgium,1992-08-03,RSC Anderlecht,26,Goalkeeper,186,84,R
ply2398,Hendrik Van,Crombrugge,Belgium,1993-04-30,RSC Anderlecht,30,Goalkeeper,188,86,L
ply2399,Timon,Vanhoutte,Belgium,2004-01-29,RSC Anderlecht,98,Goalkeeper,,,
ply2400,Bart,Verbruggen,Netherlands,2002-08-18,RSC Anderlecht,16,Goalkeeper,193,75,R
ply2401,Zeno,Debast,Belgium,2003-10-24,RSC Anderlecht,56,Defender,191,,R
ply2402,Hannes,Delcroix,Belgium,1999-02-28,RSC Anderlecht,3,Defender,185,78,L
ply2403,Wesley,Hoedt,Netherlands,1994-03-06,RSC Anderlecht,4,Defender,188,77,L
ply2404,Lucas,Lissens,Belgium,2001-07-25,RSC Anderlecht,47,Defender,184,74,R
ply2405,Michael,Murillo,Panama,1996-02-11,RSC Anderlecht,62,Defender,183,75,R
ply2406,Moussa,N'Diaye,Senegal,2002-06-18,RSC Anderlecht,,Defender,178,,L
ply2407,Killian,Sardella,Belgium,2002-05-02,RSC Anderlecht,54,Defender,177,64,R
ply2408,Ishaq,Abdulrazak,Nigeria,2002-05-05,RSC Anderlecht,24,Midfielder,176,,
ply2409,Anouar Ait El,Hadj,Belgium,2002-04-20,RSC Anderlecht,46,Midfielder,168,70,R
ply2410,Kristian,Arnstad,Norway,2003-09-07,RSC Anderlecht,61,Midfielder,168,60,R
ply2411,Majeed,Ashimeru,Ghana,1997-10-10,RSC Anderlecht,18,Midfielder,182,72,R
ply2412,Amadou,Diawara,Guinea,1997-07-17,RSC Anderlecht,21,Midfielder,182,76,R
ply2413,Marco,Kana,Belgium,2002-08-08,RSC Anderlecht,55,Midfielder,182,62,R
ply2414,Théo,Leoni,Belgium,2000-04-21,RSC Anderlecht,71,Midfielder,180,70,L
ply2415,Aristote,Nkaka,Belgium,1996-03-27,RSC Anderlecht,,Midfielder,184,79,R
ply2416,Lior,Refaelov,Israel,1986-04-26,RSC Anderlecht,11,Midfielder,175,70,R
ply2417,Noah,Sadiki,Belgium,2004-12-17,RSC Anderlecht,27,Midfielder,,,
ply2418,Mario,Stroeykens,Belgium,2004-09-29,RSC Anderlecht,29,Midfielder,183,77,R
ply2419,Adrien,Trebel,France,1991-03-03,RSC Anderlecht,25,Midfielder,174,70,L
ply2420,Yari,Verschaeren,Belgium,2001-07-12,RSC Anderlecht,10,Midfielder,172,69,R
ply2421,Francis,Amuzu,Belgium,1999-08-23,RSC Anderlecht,7,Forward,170,65,R
ply2422,Nilson,Angulo,Ecuador,2003-06-19,RSC Anderlecht,32,Forward,182,64,
ply2423,Julien,Duranville,Belgium,2006-05-05,,,Forward,170,,R
ply2424,Sebastiano,Esposito,Italy,2002-07-02,RSC Anderlecht,70,Forward,187,79,R
ply2425,Fábio,Silva,Portugal,2002-07-19,RSC Anderlecht,99,Forward,185,75,R
ply2426,Benito,Raman,Belgium,1994-11-07,RSC Anderlecht,9,Forward,172,67,R
ply2427,Aleksandr,Maksimenko,Russia,1998-03-19,Spartak Moskva,98,Goalkeeper,187,81,L
ply2428,Aleksandr,Selikhov,Russia,1994-04-07,Spartak Moskva,57,Goalkeeper,190,85,R
ply2429,Anton,Shitov,Russia,2000-01-29,Spartak Moskva,31,Goalkeeper,190,85,L
ply2430,Mikhail,Volkov,Russia,2003-04-10,Spartak Moskva,95,Goalkeeper,185,81,R
ply2431,Nikita,Chernov,Russia,1996-01-14,Spartak Moskva,23,Defender,188,80,R
ply2432,Georgi,Dzhikiya,Russia,1993-11-21,Spartak Moskva,14,Defender,188,86,L
ply2433,Dmitriy,Ivannikov,Russia,2005-02-26,Spartak Moskva,83,Defender,,,L
ply2434,Leon,Klassen,Russia,2000-05-29,Spartak Moskva,5,Defender,174,70,L
ply2435,Pavel,Maslov,Russia,2000-04-14,Spartak Moskva,29,Defender,184,75,R
ply2436,Miha,Mevlja,Slovenia,1990-06-12,Spartak Moskva,32,Defender,190,83,R
ply2437,Nikolai,Rasskazov,Russia,1998-01-04,Spartak Moskva,92,Defender,180,73,R
ply2438,Maciej,Rybus,Poland,1989-08-19,Spartak Moskva,13,Defender,173,75,L
